match_id,league_name,match_time,home_team,away_team,final_score,bookmaker,init_win,init_draw,init_lose,final_win,final_draw,final_lose
2038419,西班牙甲组联赛,2021-12-02T04:00:00,皇家马德里,毕尔巴鄂竞技,1-0,Lottery Official,1.33,4.3,6.5,1.35,4.15,6.35
2038419,西班牙甲组联赛,2021-12-02T04:00:00,皇家马德里,毕尔巴鄂竞技,1-0,Macauslot,1.43,3.93,6.5,1.4,4.2,6.5
2038419,西班牙甲组联赛,2021-12-02T04:00:00,皇家马德里,毕尔巴鄂竞技,1-0,William Hill,1.5,4.2,7.5,1.44,4.4,7.5
2038430,西班牙甲组联赛,2021-10-24T20:00:00,塞维利亚,莱万特,5月3日,Bet 365,1.45,4.2,7,1.45,4.33,7.5
2038430,西班牙甲组联赛,2021-10-24T20:00:00,塞维利亚,莱万特,5月3日,Easybets,1.48,4.6,6.4,1.49,4.2,7.6
2038430,西班牙甲组联赛,2021-10-24T20:00:00,塞维利亚,莱万特,5月3日,Macauslot,1.41,4.35,6.1,1.41,4.35,6.1
2038430,西班牙甲组联赛,2021-10-24T20:00:00,塞维利亚,莱万特,5月3日,William Hill,1.5,4.2,7,1.44,4.2,8
2038462,西班牙甲组联赛,2021-11-21T01:30:00,马德里竞技,奥萨苏纳,1-0,Bet 365,1.4,4.5,8,1.45,4.2,8
2038462,西班牙甲组联赛,2021-11-21T01:30:00,马德里竞技,奥萨苏纳,1-0,Easybets,1.38,4.9,9,1.47,4.1,8.3
2038462,西班牙甲组联赛,2021-11-21T01:30:00,马德里竞技,奥萨苏纳,1-0,Macauslot,1.3,4.5,8.8,1.35,4.4,7.3
2038462,西班牙甲组联赛,2021-11-21T01:30:00,马德里竞技,奥萨苏纳,1-0,William Hill,1.36,4.6,10,1.44,4.2,8.5
2038471,西班牙甲组联赛,2021-11-20T23:15:00,塞维利亚,阿拉维斯,2月2日,Bet 365,1.44,4.2,7.5,1.44,4.2,8
2038471,西班牙甲组联赛,2021-11-20T23:15:00,塞维利亚,阿拉维斯,2月2日,Easybets,1.42,4.7,8.2,1.47,4.1,8.5
2038471,西班牙甲组联赛,2021-11-20T23:15:00,塞维利亚,阿拉维斯,2月2日,Macauslot,1.38,4.2,7.1,1.38,4.2,7.1
2038471,西班牙甲组联赛,2021-11-20T23:15:00,塞维利亚,阿拉维斯,2月2日,William Hill,1.36,4.75,9.5,1.44,4.2,8.5
2038551,西班牙甲组联赛,2022-01-22T23:15:00,比利亚雷亚尔,马洛卡,3-0,Bet 365,1.44,4.33,7,1.53,4,7
2038551,西班牙甲组联赛,2022-01-22T23:15:00,比利亚雷亚尔,马洛卡,3-0,Easybets,1.42,4.7,8.2,1.55,4.1,6.6
2038551,西班牙甲组联赛,2022-01-22T23:15:00,比利亚雷亚尔,马洛卡,3-0,Lottery Official,1.29,4.35,7.45,1.3,4.35,7.2
2038551,西班牙甲组联赛,2022-01-22T23:15:00,比利亚雷亚尔,马洛卡,3-0,Macauslot,1.38,4.35,6.5,1.42,4.2,6
2038551,西班牙甲组联赛,2022-01-22T23:15:00,比利亚雷亚尔,马洛卡,3-0,William Hill,1.5,4,7,1.44,4.2,7.5
2038563,西班牙甲组联赛,2022-02-13T04:00:00,马德里竞技,赫塔菲,4月3日,Bet 365,1.36,4.2,11,1.5,4,6.5
2038563,西班牙甲组联赛,2022-02-13T04:00:00,马德里竞技,赫塔菲,4月3日,Easybets,1.44,4.4,8.3,1.49,4.1,7.7
2038563,西班牙甲组联赛,2022-02-13T04:00:00,马德里竞技,赫塔菲,4月3日,Lottery Official,1.31,3.85,8.75,1.33,3.75,8.3
2038563,西班牙甲组联赛,2022-02-13T04:00:00,马德里竞技,赫塔菲,4月3日,Macauslot,1.35,4.15,7.8,1.4,4,6.9
2038563,西班牙甲组联赛,2022-02-13T04:00:00,马德里竞技,赫塔菲,4月3日,William Hill,1.4,4.2,9.5,1.44,3.9,8.5
2038640,西班牙甲组联赛,2022-04-09T03:00:00,塞维利亚,格拉纳达,4月2日,Bet 365,1.4,4.33,8,1.4,4.75,8.5
2038640,西班牙甲组联赛,2022-04-09T03:00:00,塞维利亚,格拉纳达,4月2日,Easybets,1.4,4.6,9.6,1.4,4.7,9.1
2038640,西班牙甲组联赛,2022-04-09T03:00:00,塞维利亚,格拉纳达,4月2日,Macauslot,1.32,4.3,9,1.35,4.2,8.2
2038640,西班牙甲组联赛,2022-04-09T03:00:00,塞维利亚,格拉纳达,4月2日,William Hill,1.4,4.2,9,1.44,4.33,8
2038669,西班牙甲组联赛,2022-04-30T22:15:00,皇家马德里,西班牙人,4-0,Bet 365,1.33,4.75,10,1.44,4.75,5.75
2038669,西班牙甲组联赛,2022-04-30T22:15:00,皇家马德里,西班牙人,4-0,Easybets,1.46,4.7,7,1.45,4.9,6.8
2038669,西班牙甲组联赛,2022-04-30T22:15:00,皇家马德里,西班牙人,4-0,Lottery Official,1.35,4.3,6.05,1.29,4.55,6.9
2038669,西班牙甲组联赛,2022-04-30T22:15:00,皇家马德里,西班牙人,4-0,Macauslot,1.36,4.5,6.6,1.39,4.5,6
2038669,西班牙甲组联赛,2022-04-30T22:15:00,皇家马德里,西班牙人,4-0,William Hill,1.33,4.6,11,1.44,4.75,6.5
2038683,西班牙甲组联赛,2022-05-11T03:30:00,巴塞罗那,塞尔塔,3月1日,Bet 365,1.4,5,7,1.4,4.75,6.5
2038683,西班牙甲组联赛,2022-05-11T03:30:00,巴塞罗那,塞尔塔,3月1日,Easybets,1.39,5.4,7.3,1.41,5.3,6.8
2038683,西班牙甲组联赛,2022-05-11T03:30:00,巴塞罗那,塞尔塔,3月1日,Lottery Official,1.27,4.8,7,1.28,4.75,6.75
2038683,西班牙甲组联赛,2022-05-11T03:30:00,巴塞罗那,塞尔塔,3月1日,Macauslot,1.33,4.9,6.6,1.33,4.9,6.6
2038683,西班牙甲组联赛,2022-05-11T03:30:00,巴塞罗那,塞尔塔,3月1日,William Hill,1.35,5,8.5,1.44,4.75,6.5
2038705,西班牙甲组联赛,2022-05-23T02:00:00,格拉纳达,西班牙人,0-0,Bet 365,1.53,4.2,6,1.44,4.75,6.5
2038705,西班牙甲组联赛,2022-05-23T02:00:00,格拉纳达,西班牙人,0-0,Easybets,1.48,4.7,6.5,1.45,4.8,6.9
2038705,西班牙甲组联赛,2022-05-23T02:00:00,格拉纳达,西班牙人,0-0,Lottery Official,1.29,4.6,6.8,1.26,4.9,7.1
2038705,西班牙甲组联赛,2022-05-23T02:00:00,格拉纳达,西班牙人,0-0,Macauslot,1.4,4.45,6.1,1.4,4.45,6.1
2038705,西班牙甲组联赛,2022-05-23T02:00:00,格拉纳达,西班牙人,0-0,William Hill,1.55,4,6,1.44,4.4,7
2053327,意大利甲组联赛,2021-08-30T02:45:00,AC米兰,卡利亚里,4月1日,Bet 365,1.33,5,8.5,1.44,4.2,6.5
2053327,意大利甲组联赛,2021-08-30T02:45:00,AC米兰,卡利亚里,4月1日,Easybets,1.43,4.9,7.2,1.5,4.6,6.4
2053327,意大利甲组联赛,2021-08-30T02:45:00,AC米兰,卡利亚里,4月1日,Lottery Official,1.33,4.4,6.25,1.31,4.5,6.5
2053327,意大利甲组联赛,2021-08-30T02:45:00,AC米兰,卡利亚里,4月1日,Macauslot,1.35,4.6,6.7,1.4,4.4,6
2053327,意大利甲组联赛,2021-08-30T02:45:00,AC米兰,卡利亚里,4月1日,William Hill,1.36,5,8.5,1.44,4.4,7.5
2053351,意大利甲组联赛,2021-09-19T23:59:00,拉齐奥,卡利亚里,2月2日,Bet 365,1.4,4.75,7,1.44,4.5,7
2053351,意大利甲组联赛,2021-09-19T23:59:00,拉齐奥,卡利亚里,2月2日,Easybets,1.44,4.5,6.1,1.46,4.7,6.9
2053351,意大利甲组联赛,2021-09-19T23:59:00,拉齐奥,卡利亚里,2月2日,Macauslot,1.38,4.5,6.2,1.38,4.5,6.2
2053351,意大利甲组联赛,2021-09-19T23:59:00,拉齐奥,卡利亚里,2月2日,William Hill,1.5,4.33,6.5,1.44,4.5,7.5
2053410,意大利甲组联赛,2021-10-28T00:30:00,尤文图斯,萨索洛,1月2日,Bet 365,1.44,4.75,6.5,1.4,5,7
2053410,意大利甲组联赛,2021-10-28T00:30:00,尤文图斯,萨索洛,1月2日,Easybets,1.51,4.7,5.7,1.44,5,6.7
2053410,意大利甲组联赛,2021-10-28T00:30:00,尤文图斯,萨索洛,1月2日,Macauslot,1.42,4.5,5.5,1.4,4.5,5.8
2053410,意大利甲组联赛,2021-10-28T00:30:00,尤文图斯,萨索洛,1月2日,William Hill,1.5,4.4,6.5,1.44,4.75,7.5
2053447,意大利甲组联赛,2021-11-28T22:00:00,AC米兰,萨索洛,1月3日,Bet 365,1.55,4.33,4.75,1.45,4.75,6.5
2053447,意大利甲组联赛,2021-11-28T22:00:00,AC米兰,萨索洛,1月3日,Easybets,1.65,4.4,4.9,1.48,4.9,6.2
2053447,意大利甲组联赛,2021-11-28T22:00:00,AC米兰,萨索洛,1月3日,Macauslot,1.55,4.1,4.55,1.4,4.5,5.8
2053447,意大利甲组联赛,2021-11-28T22:00:00,AC米兰,萨索洛,1月3日,William Hill,1.65,4,5.5,1.44,4.6,7
2053577,意大利甲组联赛,2022-02-26T01:45:00,AC米兰,乌迪内斯,1月1日,Bet 365,1.5,4.33,6.5,1.45,4.33,7
2053577,意大利甲组联赛,2022-02-26T01:45:00,AC米兰,乌迪内斯,1月1日,Easybets,1.47,4.6,7,1.49,4.3,7.1
2053577,意大利甲组联赛,2022-02-26T01:45:00,AC米兰,乌迪内斯,1月1日,Lottery Official,1.32,4.25,6.8,1.34,4.15,6.55
2053577,意大利甲组联赛,2022-02-26T01:45:00,AC米兰,乌迪内斯,1月1日,Macauslot,1.38,4.35,6.6,1.38,4.35,6.6
2053577,意大利甲组联赛,2022-02-26T01:45:00,AC米兰,乌迪内斯,1月1日,William Hill,1.5,4,7,1.44,4.6,6.5
2053612,意大利甲组联赛,2022-03-20T01:00:00,国际米兰,佛罗伦萨,1月1日,Bet 365,1.45,4.5,7,1.45,4.33,6.5
2053612,意大利甲组联赛,2022-03-20T01:00:00,国际米兰,佛罗伦萨,1月1日,Easybets,1.48,4.9,6.3,1.48,4.7,6.2
2053612,意大利甲组联赛,2022-03-20T01:00:00,国际米兰,佛罗伦萨,1月1日,Lottery Official,1.39,4.2,5.5,1.44,3.7,5.75
2053612,意大利甲组联赛,2022-03-20T01:00:00,国际米兰,佛罗伦萨,1月1日,Macauslot,1.42,4.4,5.8,1.46,4.4,5.2
2053612,意大利甲组联赛,2022-03-20T01:00:00,国际米兰,佛罗伦萨,1月1日,William Hill,1.44,4.33,7,1.44,4.33,6.5
2053670,意大利甲组联赛,2022-05-08T02:45:00,拉齐奥,桑普多利亚,2-0,Bet 365,1.5,4.5,5.75,1.45,4.5,7
2053670,意大利甲组联赛,2022-05-08T02:45:00,拉齐奥,桑普多利亚,2-0,Easybets,1.5,4.8,6,1.42,4.8,7.7
2053670,意大利甲组联赛,2022-05-08T02:45:00,拉齐奥,桑普多利亚,2-0,Lottery Official,1.34,4.3,6.25,1.32,4.4,6.45
2053670,意大利甲组联赛,2022-05-08T02:45:00,拉齐奥,桑普多利亚,2-0,Macauslot,1.41,4.55,5.7,1.41,4.55,5.7
2053670,意大利甲组联赛,2022-05-08T02:45:00,拉齐奥,桑普多利亚,2-0,William Hill,1.57,3.75,6.5,1.44,4.4,7.5
2213567,英格兰超级联赛,2022-08-20T19:30:00,托特纳姆热刺,狼队,1-0,Bet 365,1.45,4.5,7,1.4,4.75,7.5
2213567,英格兰超级联赛,2022-08-20T19:30:00,托特纳姆热刺,狼队,1-0,Easybets,1.37,5,9.3,1.48,4.8,6.4
2213567,英格兰超级联赛,2022-08-20T19:30:00,托特纳姆热刺,狼队,1-0,Lottery Official,1.3,4.4,7,1.3,4.4,7
2213567,英格兰超级联赛,2022-08-20T19:30:00,托特纳姆热刺,狼队,1-0,Macauslot,1.28,4.7,8.7,1.35,4.6,6.65
2213567,英格兰超级联赛,2022-08-20T19:30:00,托特纳姆热刺,狼队,1-0,William Hill,1.5,4,7,1.44,4.4,7.5
2213603,英格兰超级联赛,2023-01-20T04:00:00,曼彻斯特城,托特纳姆热刺,4月2日,Bet 365,1.33,5.5,8,1.5,4.5,6
2213603,英格兰超级联赛,2023-01-20T04:00:00,曼彻斯特城,托特纳姆热刺,4月2日,Easybets,1.34,5.5,8,1.49,4.9,5.7
2213603,英格兰超级联赛,2023-01-20T04:00:00,曼彻斯特城,托特纳姆热刺,4月2日,Macauslot,1.32,4.9,7,1.37,4.8,6
2213603,英格兰超级联赛,2023-01-20T04:00:00,曼彻斯特城,托特纳姆热刺,4月2日,William Hill,1.33,5,9,1.44,4.6,6.5
2213612,英格兰超级联赛,2023-02-09T04:00:00,曼彻斯特联,利兹联,2月2日,Bet 365,1.44,5,6.5,1.53,4.5,5.75
2213612,英格兰超级联赛,2023-02-09T04:00:00,曼彻斯特联,利兹联,2月2日,Easybets,1.5,4.8,5.8,1.53,4.5,5.8
2213612,英格兰超级联赛,2023-02-09T04:00:00,曼彻斯特联,利兹联,2月2日,Lottery Official,1.3,4.5,6.75,1.32,4.45,6.4
2213612,英格兰超级联赛,2023-02-09T04:00:00,曼彻斯特联,利兹联,2月2日,Macauslot,1.38,4.45,6.4,1.4,4.45,6
2213612,英格兰超级联赛,2023-02-09T04:00:00,曼彻斯特联,利兹联,2月2日,William Hill,1.4,4.5,8,1.44,4.6,6.5
2213628,英格兰超级联赛,2022-10-01T22:00:00,利物浦,布莱顿,3月3日,Bet 365,1.36,4.75,9,1.45,4.75,6
2213628,英格兰超级联赛,2022-10-01T22:00:00,利物浦,布莱顿,3月3日,Easybets,1.36,5.3,8.3,1.47,4.8,6.5
2213628,英格兰超级联赛,2022-10-01T22:00:00,利物浦,布莱顿,3月3日,Macauslot,1.28,5,7.8,1.38,4.5,6.15
2213628,英格兰超级联赛,2022-10-01T22:00:00,利物浦,布莱顿,3月3日,William Hill,1.36,4.5,9.5,1.44,4.5,7
2213643,英格兰超级联赛,2022-10-16T00:30:00,托特纳姆热刺,埃弗顿,2-0,Bet 365,1.5,4.75,5.25,1.45,4.5,7.5
2213643,英格兰超级联赛,2022-10-16T00:30:00,托特纳姆热刺,埃弗顿,2-0,Easybets,1.5,4.6,6.3,1.48,4.8,6.4
2213643,英格兰超级联赛,2022-10-16T00:30:00,托特纳姆热刺,埃弗顿,2-0,Lottery Official,1.31,4.4,6.9,1.34,4.4,6.15
2213643,英格兰超级联赛,2022-10-16T00:30:00,托特纳姆热刺,埃弗顿,2-0,Macauslot,1.42,4.35,5.9,1.38,4.5,6.4
2213643,英格兰超级联赛,2022-10-16T00:30:00,托特纳姆热刺,埃弗顿,2-0,William Hill,1.55,4,6,1.44,4.4,7.5
2213713,英格兰超级联赛,2022-12-31T23:00:00,纽卡斯尔联,利兹联,0-0,Bet 365,1.53,4.2,5.75,1.45,4.75,6.5
2213713,英格兰超级联赛,2022-12-31T23:00:00,纽卡斯尔联,利兹联,0-0,Easybets,1.42,5,6.7,1.46,4.8,6.4
2213713,英格兰超级联赛,2022-12-31T23:00:00,纽卡斯尔联,利兹联,0-0,Lottery Official,1.32,4.4,6.5,1.3,4.5,6.75
2213713,英格兰超级联赛,2022-12-31T23:00:00,纽卡斯尔联,利兹联,0-0,Macauslot,1.47,4.25,5.3,1.47,4.25,5.3
2213713,英格兰超级联赛,2022-12-31T23:00:00,纽卡斯尔联,利兹联,0-0,William Hill,1.53,4,6,1.44,4.4,7
2213737,英格兰超级联赛,2023-01-15T22:00:00,纽卡斯尔联,富勒姆,1-0,Bet 365,1.57,4.2,5.5,1.5,4.33,6.5
2213737,英格兰超级联赛,2023-01-15T22:00:00,纽卡斯尔联,富勒姆,1-0,Easybets,1.56,4.3,5.6,1.46,4.7,6.6
2213737,英格兰超级联赛,2023-01-15T22:00:00,纽卡斯尔联,富勒姆,1-0,Lottery Official,1.36,4.2,6.05,1.32,4.4,6.5
2213737,英格兰超级联赛,2023-01-15T22:00:00,纽卡斯尔联,富勒姆,1-0,Macauslot,1.48,4.05,5.4,1.42,4.2,6.15
2213737,英格兰超级联赛,2023-01-15T22:00:00,纽卡斯尔联,富勒姆,1-0,William Hill,1.57,4.2,5.5,1.44,4.4,7
2213806,英格兰超级联赛,2023-03-11T23:00:00,托特纳姆热刺,诺丁汉森林,3月1日,Bet 365,1.44,4.5,6.5,1.44,4.75,7
2213806,英格兰超级联赛,2023-03-11T23:00:00,托特纳姆热刺,诺丁汉森林,3月1日,Easybets,1.43,4.8,7,1.43,4.7,7.2
2213806,英格兰超级联赛,2023-03-11T23:00:00,托特纳姆热刺,诺丁汉森林,3月1日,Lottery Official,1.29,4.25,7.8,1.3,4.25,7.4
2213806,英格兰超级联赛,2023-03-11T23:00:00,托特纳姆热刺,诺丁汉森林,3月1日,Macauslot,1.37,4.5,6.6,1.37,4.5,6.6
2213806,英格兰超级联赛,2023-03-11T23:00:00,托特纳姆热刺,诺丁汉森林,3月1日,William Hill,1.5,4.2,6.5,1.44,4.2,7.5
2213909,英格兰超级联赛,2023-05-20T22:00:00,利物浦,阿斯顿维拉,1月1日,Bet 365,1.45,4.75,6,1.5,4.75,6
2213909,英格兰超级联赛,2023-05-20T22:00:00,利物浦,阿斯顿维拉,1月1日,Easybets,1.51,4.9,5.7,1.49,5,5.8
2213909,英格兰超级联赛,2023-05-20T22:00:00,利物浦,阿斯顿维拉,1月1日,Lottery Official,1.35,4.45,5.75,1.33,4.55,5.95
2213909,英格兰超级联赛,2023-05-20T22:00:00,利物浦,阿斯顿维拉,1月1日,Macauslot,1.43,4.6,5.4,1.4,4.6,5.85
2213909,英格兰超级联赛,2023-05-20T22:00:00,利物浦,阿斯顿维拉,1月1日,William Hill,1.5,4.4,6.5,1.44,4.8,6
2213915,英格兰超级联赛,2023-05-28T23:30:00,曼彻斯特联,富勒姆,2月1日,Bet 365,1.44,4.5,6.5,1.45,4.75,6
2213915,英格兰超级联赛,2023-05-28T23:30:00,曼彻斯特联,富勒姆,2月1日,Easybets,1.48,5,6,1.49,5.1,5.7
2213915,英格兰超级联赛,2023-05-28T23:30:00,曼彻斯特联,富勒姆,2月1日,Lottery Official,1.41,4.38,4.95,1.35,4.62,5.5
2213915,英格兰超级联赛,2023-05-28T23:30:00,曼彻斯特联,富勒姆,2月1日,Macauslot,1.38,4.8,5.6,1.36,5,5.25
2213915,英格兰超级联赛,2023-05-28T23:30:00,曼彻斯特联,富勒姆,2月1日,William Hill,1.44,4.75,6.5,1.44,5,5.8
2215594,德国甲组联赛,2022-08-20T02:30:00,门兴格拉德巴赫,柏林赫塔,1-0,Bet 365,1.6,4.2,5.25,1.53,4.5,5.75
2215594,德国甲组联赛,2022-08-20T02:30:00,门兴格拉德巴赫,柏林赫塔,1-0,Easybets,1.6,4.4,5.3,1.53,4.8,5.6
2215594,德国甲组联赛,2022-08-20T02:30:00,门兴格拉德巴赫,柏林赫塔,1-0,Lottery Official,1.42,4.2,5.1,1.35,4.45,5.75
2215594,德国甲组联赛,2022-08-20T02:30:00,门兴格拉德巴赫,柏林赫塔,1-0,Macauslot,1.51,4.1,5,1.44,4.1,5.6
2215594,德国甲组联赛,2022-08-20T02:30:00,门兴格拉德巴赫,柏林赫塔,1-0,William Hill,1.62,4.2,5,1.44,4.6,6.5
2215648,德国甲组联赛,2022-10-08T21:30:00,勒沃库森,沙尔克04,4-0,Bet 365,1.53,4.5,5.5,1.36,4.75,7.5
2215648,德国甲组联赛,2022-10-08T21:30:00,勒沃库森,沙尔克04,4-0,Easybets,1.53,4.8,5.4,1.39,5.2,7.6
2215648,德国甲组联赛,2022-10-08T21:30:00,勒沃库森,沙尔克04,4-0,Macauslot,1.45,4.5,5.15,1.4,4.5,5.9
2215648,德国甲组联赛,2022-10-08T21:30:00,勒沃库森,沙尔克04,4-0,William Hill,1.65,3.8,5.5,1.44,4.75,6.5
2215658,德国甲组联赛,2022-10-17T01:30:00,拜仁慕尼黑,弗赖堡,5-0,Bet 365,1.25,5.75,11,1.44,5,5.75
2215658,德国甲组联赛,2022-10-17T01:30:00,拜仁慕尼黑,弗赖堡,5-0,Easybets,1.26,6.1,10.5,1.45,5.2,6.3
2215658,德国甲组联赛,2022-10-17T01:30:00,拜仁慕尼黑,弗赖堡,5-0,Lottery Official,1.16,6,9.25,1.21,5.65,7.5
2215658,德国甲组联赛,2022-10-17T01:30:00,拜仁慕尼黑,弗赖堡,5-0,Macauslot,1.2,5.8,10,1.35,5,6.1
2215658,德国甲组联赛,2022-10-17T01:30:00,拜仁慕尼黑,弗赖堡,5-0,William Hill,1.25,5.8,11,1.44,4.75,7
2215723,德国甲组联赛,2023-01-26T03:30:00,勒沃库森,波鸿,2-0,Bet 365,1.45,5,6,1.45,4.75,6.5
2215723,德国甲组联赛,2023-01-26T03:30:00,勒沃库森,波鸿,2-0,Easybets,1.44,4.8,6.7,1.46,4.8,6.5
2215723,德国甲组联赛,2023-01-26T03:30:00,勒沃库森,波鸿,2-0,Macauslot,1.35,4.6,6.6,1.35,4.6,6.6
2215723,德国甲组联赛,2023-01-26T03:30:00,勒沃库森,波鸿,2-0,William Hill,1.4,4.75,7.5,1.44,4.5,7
2215943,法国甲组联赛,2022-09-11T23:05:00,雷恩,欧塞尔,5-0,Bet 365,1.5,4.33,6,1.4,4.75,8
2215943,法国甲组联赛,2022-09-11T23:05:00,雷恩,欧塞尔,5-0,Easybets,1.51,4.7,5.7,1.41,5,7.1
2215943,法国甲组联赛,2022-09-11T23:05:00,雷恩,欧塞尔,5-0,Lottery Official,1.37,4.15,6.05,1.3,4.45,7
2215943,法国甲组联赛,2022-09-11T23:05:00,雷恩,欧塞尔,5-0,Macauslot,1.38,4.55,6,1.3,4.7,7.7
2215943,法国甲组联赛,2022-09-11T23:05:00,雷恩,欧塞尔,5-0,William Hill,1.5,4.2,7,1.44,4.6,7
2215977,法国甲组联赛,2022-10-08T03:00:00,里昂,图卢兹,1月1日,Bet 365,1.44,4.75,6,1.44,5,6
2215977,法国甲组联赛,2022-10-08T03:00:00,里昂,图卢兹,1月1日,Easybets,1.44,5.1,6.2,1.43,5.2,6.3
2215977,法国甲组联赛,2022-10-08T03:00:00,里昂,图卢兹,1月1日,Macauslot,1.4,4.75,5.5,1.36,4.75,6.2
2215977,法国甲组联赛,2022-10-08T03:00:00,里昂,图卢兹,1月1日,William Hill,1.44,5,6.5,1.44,4.8,6.5
2215983,法国甲组联赛,2022-10-16T03:00:00,朗斯,蒙彼利埃,1-0,Bet 365,1.44,4.5,6.5,1.44,5,6.5
2215983,法国甲组联赛,2022-10-16T03:00:00,朗斯,蒙彼利埃,1-0,Easybets,1.44,5,6.6,1.46,4.8,6.4
2215983,法国甲组联赛,2022-10-16T03:00:00,朗斯,蒙彼利埃,1-0,Macauslot,1.37,4.7,6.3,1.4,4.7,5.7
2215983,法国甲组联赛,2022-10-16T03:00:00,朗斯,蒙彼利埃,1-0,William Hill,1.44,4.4,7.5,1.44,4.5,7
2216007,法国甲组联赛,2022-10-30T22:00:00,摩纳哥,昂热,2-0,Bet 365,1.4,5,6.5,1.44,5,6.5
2216007,法国甲组联赛,2022-10-30T22:00:00,摩纳哥,昂热,2-0,Easybets,1.4,5.2,6.9,1.45,5,6.1
2216007,法国甲组联赛,2022-10-30T22:00:00,摩纳哥,昂热,2-0,Macauslot,1.33,4.95,6.6,1.35,4.95,6.15
2216007,法国甲组联赛,2022-10-30T22:00:00,摩纳哥,昂热,2-0,William Hill,1.4,4.8,8,1.44,4.6,6.5
2216028,法国甲组联赛,2022-11-12T23:59:00,朗斯,克莱蒙,2月1日,Bet 365,1.5,4.5,5.5,1.44,4.5,7
